journal	owner	name	language	license_name	has_zenodo	has_setup	has_installation_docs	has_issues	is_fork	is_formatted	is_linted	pyroma_score	commit	branch	date	readme_type	reference	title	github	has_github	year	license_status	has_known_license	package_status	has_loose_root_scripts
JMLR	ustunb	risk-slim	Python	BSD-3-Clause	False	True	True	True	False	False	False	0.0	1242d0270b8e583054fa566a8ad550e8efed82d1	master	2019-01-01	markdown	jmlr:20/18-615	Learning Optimized Risk Scores	ustunb/risk-slim	True	2019	Present	True	False	False
JMLR	Ripser	ripser	C++	MIT	False	False	False	True	False	True	True	-1.0	01add51ff64aaf40889483260cc5c3b7d0f2a1e7	master	2019-01-01	markdown	jmlr:20/18-618	Nonparametric Estimation of Probability Density Functions of Random Persistence Diagrams	Ripser/ripser	True	2019	Present	True	False	False
JMLR	senna1128	Varying-Index-Coefficient-Models	MATLAB		False	False	False	True	False	True	True	-1.0	00d98f140e634be786d85c5d971683bbce1d743c	master	2019-01-01	markdown	jmlr:20/18-705	High-dimensional Varying Index Coefficient Models via Stein's Identity	senna1128/Varying-Index-Coefficient-Models	True	2019	No License	False	False	False
JMLR	scikit-garden	scikit-garden	Python	Unknown	False	True	True	True	False	False	False	4.0	fbd9a5b5f0c0ebddd44516f28ac14c538354e549	master	2019-01-01	markdown	jmlr:20/19-006	Quantifying Uncertainty in Online Regression Forests	scikit-garden/scikit-garden	True	2019	Unknown	False	True	False
JMLR	facebookresearch	Detectron	Python	Apache-2.0	False	True	True	True	False	False	False	4.0	04155a01a6ea68f22ac27c79a822066457941ece	main	2019-01-01	markdown	jmlr:20/19-205	SimpleDet: A Simple and Versatile Distributed Framework for Object Detection and Instance Recognition	facebookresearch/Detectron	True	2019	Present	True	True	False
JMLR	facebookresearch	maskrcnn-benchmark	Python	MIT	False	True	True	True	False	False	False	4.0	57eec25b75144d9fb1a6857f32553e1574177daf	main	2019-01-01	markdown	jmlr:20/19-205	SimpleDet: A Simple and Versatile Distributed Framework for Object Detection and Instance Recognition	facebookresearch/maskrcnn-benchmark	True	2019	Present	True	True	False
JMLR	tusimple	simpledet	Python	Apache-2.0	False	False	True	True	False	False	False	-1.0	97413463f0bc3116f684eaf7031fd3dd6ded3149	master	2019-01-01	markdown	jmlr:20/19-205	SimpleDet: A Simple and Versatile Distributed Framework for Object Detection and Instance Recognition	tusimple/simpledet	True	2019	Present	True	False	True
JMLR	tensorpack	tensorpack	Python	Apache-2.0	False	True	False	True	False	False	False	6.0	1547a54e8546494614ca31c984a1bfd1d0e24b77	master	2019-01-01	markdown	jmlr:20/19-205	SimpleDet: A Simple and Versatile Distributed Framework for Object Detection and Instance Recognition	tensorpack/tensorpack	True	2019	Present	True	True	True
JMLR	branchhull	BDPR	MATLAB		False	False	True	True	False	True	True	-1.0	99c4b8cdf2056694d72a53689ecd8f761092e0c8	master	2019-01-01	markdown	jmlr:20/19-332	Simultaneous Phase Retrieval and Blind Deconvolution via Convex Programming	branchhull/BDPR	True	2019	No License	False	False	False
JMLR	michaelzhang01	ISMOE	Python		False	False	False	True	False	False	False	-1.0	cc1f5cf430abc85c98bdb02549ba3d9fd7ea134c	master	2019-01-01		jmlr:20/18-374	Embarrassingly Parallel Inference for Gaussian Processes	michaelzhang01/ISMOE	True	2019	No License	False	False	False
JMLR															2019-01-01		jmlr:20/18-616	Optimization with Non-Differentiable Constraints with Applications to Fairness, Recall, Churn, and Other Goals	google-research/tensorflow_constrained_	True	2019	No License	False		False
JMLR	JesseLivezey	gabor_fit	Jupyter Notebook	MIT	False	True	False	True	False	False	False	5.0	5337ebacdf44dd7709152e7730bc5c29495c5329	master	2019-01-01	markdown	jmlr:20/18-703	Learning Overcomplete, Low Coherence Dictionaries with Linear Inference	JesseLivezey/gabor_fit	True	2019	Present	True	True	False
JMLR	JesseLivezey	oc_ica	Jupyter Notebook		False	True	False	True	False	False	False	5.0	0b0ef8756069e12285146fd6a2afff49ad819ba3	master	2019-01-01	markdown	jmlr:20/18-703	Learning Overcomplete, Low Coherence Dictionaries with Linear Inference	JesseLivezey/oc_ica	True	2019	No License	False	True	True
JMLR	awslabs	datawig	JavaScript	Apache-2.0	False	True	True	True	False	False	False	9.0	90697c90c3422ea48bb7723d1a4f064501987dc9	master	2019-01-01	markdown	jmlr:20/18-753	DataWig: Missing Value Imputation for Tables	awslabs/datawig	True	2019	Present	True	True	False
JMLR	dccastro	Morpho-MNIST	Python	MIT	False	True	False	True	False	False	False	6.0	3a20ed3b4a9b80ed0e01d6bf7d9f2b8b896a5ffe	main	2019-01-01	markdown	jmlr:20/19-033	Morpho-MNIST: Quantitative Assessment and Diagnostics for Representation Learning	dccastro/Morpho-MNIST	True	2019	Present	True	True	True
JMLR	brendenlake	omniglot	MATLAB	MIT	False	False	False	False	False	False	False	-1.0	057f034baf2ecb8530bc5710e5a23584d2a519cc	master	2019-01-01	markdown	jmlr:20/19-033	Morpho-MNIST: Quantitative Assessment and Diagnostics for Representation Learning	brendenlake/omniglot	True	2019	Present	True	False	False
JMLR	zalandoresearch	fashion-mnist	Python	MIT	False	True	False	True	False	False	False	-1.0	b2617bb6d3ffa2e429640350f613e3291e10b141	master	2019-01-01	markdown	jmlr:20/19-033	Morpho-MNIST: Quantitative Assessment and Diagnostics for Representation Learning	zalandoresearch/fashion-mnist	True	2019	Present	True	False	True
JMLR	facebookresearch	qmnist	Python	Unknown	False	False	False	True	False	False	False	-1.0	94061367ec2e099ea18c553c75727ecf849ddb9b	main	2019-01-01	markdown	jmlr:20/19-033	Morpho-MNIST: Quantitative Assessment and Diagnostics for Representation Learning	facebookresearch/qmnist	True	2019	Unknown	False	False	True
JMLR	AzulEye	CNN-Failures	Python		False	False	False	True	False	False	False	-1.0	9c4be293fc9d2212841849925a6ce0ec81bf1997	master	2019-01-01	markdown	jmlr:20/19-519	Why do deep convolutional networks generalize so poorly to small image transformations?	AzulEye/CNN-Failures	True	2019	No License	False	False	True
JMLR	nmanchev	tptt	Python		False	False	False	True	False	False	False	-1.0	f46acd4ecfd498525d3487de0deec32de6623ea1	master	2020-01-01	markdown	jmlr:21/18-141	Target Propagation in Recurrent Neural Networks	nmanchev/tptt	True	2020	No License	False	False	True
JMLR	scikit-learn-contrib	deslib	Python	BSD-3-Clause	False	True	False	True	False	False	False	9.0	73cb18b5454e447313d31e6b6f15951f0d57f348	master	2020-01-01	rst	jmlr:21/18-144	DESlib: A Dynamic ensemble selection library in Python	scikit-learn-contrib/deslib	True	2020	Present	True	True	False
JMLR	scikit-learn-contrib	deslib	Python	BSD-3-Clause	False	True	False	True	False	False	False	9.0	73cb18b5454e447313d31e6b6f15951f0d57f348	master	2020-01-01	rst	jmlr:21/18-144	DESlib: A Dynamic ensemble selection library in Python	scikit-learn-contrib/DESlib	True	2020	Present	True	True	False
JMLR	google	rappor	R	Apache-2.0	False	False	False	True	False	False	False	-1.0	a13fa964edb7c576366c83f40ff58d7c8c1db759	master	2020-01-01	markdown	jmlr:21/18-786	Practical Locally Private Heavy Hitters	google/rappor	True	2020	Present	True	False	True
JMLR	gelman	ep-stan	Python	Unknown	False	True	False	True	False	False	False	4.0	032d05f89b9ae442139b73085e844aea1538ca83	master	2020-01-01	markdown	jmlr:21/18-817	Expectation Propagation as a Way of Life: A Framework for Bayesian Inference on Partitioned Data	gelman/ep-stan	True	2020	Unknown	False	True	True
JMLR	STAC-USC	Graph_Learning	MATLAB	GPL-2.0	False	False	False	True	False	True	True	-1.0	fe2aae8507b58af4b5ce919ef11f96d042947d25	master	2020-01-01	txt	jmlr:21/19-276	A Unified Framework for Structured Graph Learning via Spectral Constraints	STAC-USC/Graph_Learning	True	2020	Present	True	False	False
JMLR	google-research	bert	Python	Apache-2.0	False	True	False	True	False	False	False	-1.0	eedf5716ce1268e56f0a50264a88cafad334ac61	master	2020-01-01	markdown	jmlr:21/19-429	GluonCV and GluonNLP: Deep Learning in Computer Vision and Natural Language Processing	google-research/bert	True	2020	Present	True	False	True
JMLR	facebookresearch	Detectron	Python	Apache-2.0	False	True	True	True	False	False	False	4.0	04155a01a6ea68f22ac27c79a822066457941ece	main	2020-01-01	markdown	jmlr:21/19-429	GluonCV and GluonNLP: Deep Learning in Computer Vision and Natural Language Processing	facebookresearch/Detectron	True	2020	Present	True	True	False
JMLR	open-mmlab	mmaction	Python	Apache-2.0	False	True	True	True	False	False	False	6.0	c7e3b7c11fb94131be9b48a8e3d510589addc3ce	master	2020-01-01	markdown	jmlr:21/19-429	GluonCV and GluonNLP: Deep Learning in Computer Vision and Natural Language Processing	open-mmlab/mmaction	True	2020	Present	True	True	False
JMLR															2020-01-01		jmlr:21/19-429	GluonCV and GluonNLP: Deep Learning in Computer Vision and Natural Language Processing	KaimingHe/deep-residual-networks	True	2020	No License	False		False
JMLR	yoonkim	CNN_sentence	Python		False	False	False	True	False	False	False	-1.0	23e0e1f7355705bb083043fda05c031b15acb38c	master	2020-01-01	markdown	jmlr:21/19-429	GluonCV and GluonNLP: Deep Learning in Computer Vision and Natural Language Processing	yoonkim/CNN_sentence	True	2020	No License	False	False	True
JMLR	tensorflow	models	Python	Unknown	False	False	True	True	False	False	False	-1.0	9b31e2b72e8942539aeebd1e4f718b4d1c796d1d	master	2020-01-01	markdown	jmlr:21/19-429	GluonCV and GluonNLP: Deep Learning in Computer Vision and Natural Language Processing	tensorflow/models	True	2020	Unknown	False	False	False
JMLR	AEBilgrau	DLBCLdata	R		False	False	True	True	False	True	True	-1.0	aa0c4169ba80c7242d81b4cd5cab9817f844de22	master	2020-01-01	markdown	jmlr:21/15-509	Targeted Fused Ridge Estimation of Inverse Covariance Matrices from Multiple High-Dimensional Data Classes	AEBilgrau/DLBCLdata	True	2020	No License	False	False	False
JMLR	Bihaqo	t3f	Python	MIT	False	True	False	True	False	False	False	5.0	8096b3883867087206f44e32a99d8ab19255dc25	develop	2020-01-01	markdown	jmlr:21/18-008	Tensor Train Decomposition on TensorFlow (T3F)	Bihaqo/t3f	True	2020	Present	True	True	False
JMLR	PGelss	scikit_tt	Python	LGPL-3.0	False	True	False	True	False	False	False	0.0	f90ecde965fbe4ac32a6d017698e3593021ddcf8	master	2020-01-01	markdown	jmlr:21/18-008	Tensor Train Decomposition on TensorFlow (T3F)	PGelss/scikit_tt	True	2020	Present	True	False	False
JMLR	amilsted	evoMPS	Python	Unknown	False	True	False	True	False	False	False	4.0	86caa3cdda1e815d96513702b1f50d6fbac471b5	master	2020-01-01	rst	jmlr:21/18-008	Tensor Train Decomposition on TensorFlow (T3F)	amilsted/evoMPS	True	2020	Unknown	False	True	True
JMLR	juanjosegarciaripoll	mps	C++	Unknown	False	False	False	True	False	True	True	-1.0	9f723e915e6a2389f5a5c32a25f367632d9681e0	master	2020-01-01		jmlr:21/18-008	Tensor Train Decomposition on TensorFlow (T3F)	juanjosegarciaripoll/mps	True	2020	Unknown	False	False	False
JMLR	oseledets	TT-Toolbox	MATLAB	Unknown	False	False	False	True	False	True	True	-1.0	40d0d9dbef4195155be52730d4f30ca2ecf7b74e	master	2020-01-01	markdown	jmlr:21/18-008	Tensor Train Decomposition on TensorFlow (T3F)	oseledets/TT-Toolbox	True	2020	Unknown	False	False	False
JMLR	sink-or-swim	NoiseAccumulation	R		False	False	False	True	False	True	True	-1.0	4bdebca015bf83344e0d47625d6b045340f23df3	master	2020-01-01	markdown	jmlr:21/19-117	Noise Accumulation in High Dimensional Classification and Total Signal Index	sink-or-swim/NoiseAccumulation	True	2020	No License	False	False	False
JMLR	FenTechSolutions	CausalDiscoveryToolbox	Python	MIT	False	True	True	True	False	False	False	6.0	d0bc352534dcbfac19a84a1bb05f33fe311378d2	master	2020-01-01	markdown	jmlr:21/19-187	Causal Discovery Toolbox: Uncovering causal relationships in Python	FenTechSolutions/CausalDiscoveryToolbox	True	2020	Present	True	True	False
JMLR	runesen	icph	R		False	False	False	True	False	True	True	-1.0	10b5ab5eb35b1765d7bc89c582f39e1d4d791b6a	master	2020-01-01		jmlr:21/19-407	Switching Regression Models and Causal Inference in the Presence of Discrete Latent Variables	runesen/icph	True	2020	No License	False	False	False
JMLR	johannfaouzi	pyts	Python	BSD-3-Clause	True	True	True	True	False	False	False	6.0	28bbd8042cfa9befbceade0c487abf4964d49fd4	main	2020-01-01	markdown	jmlr:21/19-763	pyts: A Python Package for Time Series Classification	johannfaouzi/pyts	True	2020	Present	True	True	False
JMLR	rtavenar	tslearn	Python	BSD-2-Clause	False	True	True	True	False	False	False	7.0	5568c026db4b4380b99095827e0573a8f55a81f0	main	2020-01-01	markdown	jmlr:21/19-763	pyts: A Python Package for Time Series Classification	rtavenar/tslearn	True	2020	Present	True	True	True
JMLR	wouterkool	stochastic-beam-search	Python	Unknown	False	True	False	False	True	False	False	6.0	34c43a33fd6747eb2e66a0c3cf66c0c5583a9119	stochastic-beam-search	2020-01-01	markdown	jmlr:21/19-985	Ancestral Gumbel-Top-k Sampling for Sampling Without Replacement	wouterkool/stochastic-beam-search	True	2020	Unknown	False	True	True
JMLR	X-DataInitiative	tick	Python	BSD-3-Clause	False	True	True	True	False	False	False	0.0	04dbb377b47783036a8343c6a61b60fc9f430dc3	master	2020-01-01	markdown	jmlr:21/15-114	Sparse and low-rank multivariate Hawkes processes	X-DataInitiative/tick	True	2020	Present	True	False	False
JMLR	kd383	GPML_SLD	Matlab		False	False	False	True	False	True	True	-1.0	6978138720fa9a681b7768e4d0915800ca382295	master	2020-01-01	markdown	jmlr:21/18-473	Conjugate Gradients for Kernel Machines	kd383/GPML_SLD	True	2020	No License	False	False	False
JMLR	gpstuff-dev	gpstuff	MATLAB	GPL-3.0	False	False	True	True	False	True	True	-1.0	114937ec0a201306489a66cbba38283e722fb998	develop	2020-01-01	markdown	jmlr:21/18-473	Conjugate Gradients for Kernel Machines	gpstuff-dev/gpstuff	True	2020	Present	True	False	False
JMLR	Flowerfan	SPamCo	MATLAB		False	False	False	True	False	False	False	-1.0	e017330fa362765bda5aa320160b18b1ecfb0537	master	2020-01-01	markdown	jmlr:21/18-794	Self-paced Multi-view Co-training	Flowerfan/SPamCo	True	2020	No License	False	False	False
JMLR	vikasverma1077	ICT	Python		False	False	False	True	False	False	False	-1.0	7be726418925b7c593485f1467673ab75efea714	master	2020-01-01	markdown	jmlr:21/18-794	Self-paced Multi-view Co-training	vikasverma1077/ICT	True	2020	No License	False	False	True
JMLR	shifwang	dl-bcd	Matlab	BSD-3-Clause	False	False	False	True	False	True	True	-1.0	8a4b6ea7eb1bcbe39f2a21d26f6302722c8844c2	master	2020-01-01	markdown	jmlr:21/19-169	Unique Sharp Local Minimum in L1-minimization Complete Dictionary Learning	shifwang/dl-bcd	True	2020	Present	True	False	False
JMLR	luckiezhou	DynamicTriad	Python	Apache-2.0	False	True	False	True	False	False	False	-1.0	06ab0d8dd566d8574a02dba00832261eca163a39	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	luckiezhou/DynamicTriad	True	2020	Present	True	False	True
JMLR	daokunzhang	MetaGraph2Vec	Java		False	False	False	True	False	True	True	-1.0	7fe0fab3d0948aca69e81b5d4e230927d75676d8	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	daokunzhang/MetaGraph2Vec	True	2020	No License	False	False	False
JMLR	rstriv	Know-Evolve	C++		False	False	False	True	False	True	True	-1.0	3834486a997dec1c9b555fc7a2080c7a94384f57	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	rstriv/Know-Evolve	True	2020	No License	False	False	False
JMLR	Change2vec	change2vec	PowerShell		False	False	False	True	False	False	False	-1.0	b1523f463a09cf8a078ce0883d19e1186c787796	master	2020-01-01		jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	Change2vec/change2vec	True	2020	No License	False	False	False
JMLR	Mehran-k	SimplE	Python	Unknown	False	False	False	True	False	False	False	-1.0	29108230b63920afa38067b1aff8b8d53d07ed01	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	Mehran-k/SimplE	True	2020	Unknown	False	False	True
JMLR	malllabiisc	HyTE	Python	Apache-2.0	False	True	False	True	False	False	False	-1.0	96fc3498d3f3fbc7acd61d81a704537b239ac94d	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	malllabiisc/HyTE	True	2020	Present	True	False	True
JMLR															2020-01-01		jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	lienwc/DKGE	True	2020	No License	False		False
JMLR	soumith	net2net.torch	Lua		False	False	False	True	False	True	True	-1.0	b1a6bf9f8af3065506a76b07c90d0d78cf613387	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	soumith/net2net.torch	True	2020	No License	False	False	False
JMLR	tkipf	gcn	Python	MIT	False	True	True	True	False	False	False	5.0	39a4089fe72ad9f055ed6fdb9746abdcfebc4d81	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	tkipf/gcn	True	2020	Present	True	True	False
JMLR	ZW-ZHANG	TIMERS	Matlab		False	False	False	True	False	True	True	-1.0	9f456a7646bd64ae66e2fe367c79f1e0cbfa2d5b	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	ZW-ZHANG/TIMERS	True	2020	No License	False	False	False
JMLR	ttrouill	complex	Python	Unknown	False	True	False	True	False	False	False	-1.0	dc4eb93408d9a5288c986695b58488ac80b1cc17	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	ttrouill/ComplEx	True	2020	Unknown	False	False	True
JMLR	borealisai	DE-SimplE	Python	Unknown	False	True	True	True	False	False	False	-1.0	b06c5b00b41d29015507c44b5253fc43def3996d	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	borealisai/DE-SimplE	True	2020	Unknown	False	False	True
JMLR	lrjconan	LanczosNetwork	Python	MIT	False	True	False	True	False	False	False	-1.0	5ee5467ee30d82dae6154a708981e94683cb7f96	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	lrjconan/LanczosNetwork	True	2020	Present	True	False	True
JMLR	williamleif	GraphSAGE	Python	Unknown	False	True	False	True	False	False	False	-1.0	a0fdef95dca7b456dab01cb35034717c8b6dd017	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	williamleif/GraphSAGE	True	2020	Unknown	False	False	False
JMLR	youngjoo-epfl	gconvRNN	Python	MIT	False	True	True	True	False	False	False	-1.0	f636686e13868485f605a90d963662812a240651	master	2020-01-01	markdown	jmlr:21/19-447	Representation Learning for Dynamic Graphs: A Survey	youngjoo-epfl/gconvRNN	True	2020	Present	True	False	True
